,Word,Count,Include,ProperNounRatio,ManuallyExcluded
4010,nightie,1,1,0.0,False
4011,society,1,0,0.0,False
4012,modern,1,1,1.0,False
4013,tiddlywinks,1,0,0.0,False
4014,bran+tub,1,0,0.0,False
4015,suggestion,1,0,0.0,False
4016,party+dress,1,0,0.0,False
4017,euphemism,1,0,0.0,False
4018,record+shop,1,0,0.0,False
4019,ds,1,1,1.0,False
4020,vicarage,1,1,0.0,False
4021,reverand,1,0,0.0,False
4022,parsnip,1,1,0.0,False
4023,fergus,1,0,1.0,False
4024,alistairon,1,0,1.0,False
4025,chewing,1,0,0.0,False
4026,keyhole,1,1,0.0,False
4027,diff,1,0,0.0,False
4028,lynch,1,0,1.0,False
4029,briefcase,1,1,0.0,False
4030,relish,1,1,0.0,False
4031,mac,1,1,0.0,False
4032,opposite,1,1,0.0,False
4033,dominic'd,1,0,1.0,False
4034,scalextric,1,0,0.0,False
4035,gordol,1,0,0.0,False
4036,handiwork,1,1,0.0,False
4037,jibber+jabber,1,0,1.0,False
4038,jabber,1,0,1.0,False
4039,chunter,1,0,0.0,False
4040,silliness,1,0,0.0,False
4041,savlon,1,0,1.0,False
4042,corn+flake,1,0,0.0,False
4043,greenery,1,1,0.0,False
4044,judge,1,1,0.0,False
4045,fire+department,1,0,0.0,False
4046,comforter,1,1,0.0,False
4047,gik,1,0,0.0,False
4048,chalk+box,1,0,0.0,False
4049,access,1,1,0.0,False
4050,tea+break,1,0,0.0,False
4051,initial,1,0,0.0,False
4052,fare,1,1,0.0,False
4053,philosophy,1,0,0.0,False
4054,comma,1,1,0.0,False
4055,dressing+up,1,0,0.0,False
4056,airwatch,1,0,0.0,False
4057,condensation,1,1,0.0,False
4058,gravity,1,1,0.0,False
4059,mice,1,1,0.0,False
4060,chaos,1,1,0.0,False
4061,chocolatie,1,0,0.0,False
4062,dol,1,0,1.0,False
4063,prisoner,1,1,0.0,False
4064,obsession,1,0,0.0,False
4065,anybody'd,1,0,0.0,False
4066,interferer,1,0,0.0,False
4067,match+stick,1,0,0.0,False
4068,fet,1,1,1.0,False
4069,road+hog,1,0,0.0,False
4070,sindy,1,0,1.0,False
4071,passes,1,0,1.0,False
4072,bishop,1,1,0.0,False
4073,booster,1,1,0.0,False
4074,bedspread,1,1,1.0,False
4075,toys,1,0,1.0,False
4076,writing+pad,1,0,0.0,False
4077,disguise,1,1,0.0,False
4078,dingaling,1,0,0.0,False
4079,bargaining,1,0,0.0,False
4080,whatting,1,0,1.0,False
4081,allotment,1,0,0.0,False
4082,aguna,1,0,1.0,False
4083,fut,1,0,0.0,False
4084,winding,1,0,0.0,False
4085,bribery,1,0,0.0,False
4086,extra,1,1,0.0,False
4087,side+floor,1,0,0.0,False
4088,nugget,1,1,0.0,False
4089,nuggets,1,0,1.0,False
4090,curiosity,1,1,0.0,False
4091,invisible,1,0,1.0,False
4092,pincher,1,0,1.0,False
4093,hearing+aid,1,0,0.0,False
4094,knack,1,0,0.0,False
4095,hot+sausage+dogs,1,0,0.0,False
4096,traitor,1,1,0.0,False
4097,malibu,1,0,1.0,False
4098,cornetto,1,0,0.0,False
4099,august,1,0,1.0,False
4100,jab,1,0,0.0,False
4101,mind+reader,1,0,0.0,False
4102,steam+roller,1,0,0.0,False
4103,volume+control,1,0,0.0,False
4104,thome,1,0,0.0,False
4105,nana'sbut,1,0,0.0,False
4106,orphan,1,1,0.0,False
4107,brat,1,1,0.0,False
4108,cv,1,0,0.0,False
4109,surname,1,0,0.0,False
4110,donation,1,0,0.0,False
4111,sophistication,1,0,0.0,False
4112,chain+eating,1,0,0.0,False
4113,wife+beater,1,0,0.0,False
4114,in,1,1,0.0,False
4115,blast,1,1,0.0,False
4116,tar,1,1,1.0,False
4117,prediction,1,0,0.0,False
4118,blackmail,1,0,0.0,False
4119,giggling,1,0,0.0,False
4120,stranger,1,1,0.0,False
4121,davis,1,1,1.0,False
4122,treetop,1,1,0.0,False
4123,humptys,1,0,1.0,False
4124,adder,1,1,1.0,False
4125,highlight,1,0,0.0,False
4126,skittles,1,0,1.0,False
4127,cheater,1,1,0.0,False
4128,goosy,1,0,1.0,False
4129,wigwig,1,0,0.0,False
4130,fuzzy,1,0,0.0,False
4131,wind+up,1,0,1.0,False
4132,dab,1,0,1.0,False
4133,paint+work,1,0,0.0,False
4134,sailboat,1,1,0.0,False
4135,tightrope,1,1,0.0,False
4136,jingly,1,0,1.0,False
4137,grandma'shouse,1,0,0.0,False
4138,matchbox,1,1,0.0,False
4139,cuff,1,1,0.0,False
4140,whizzer,1,0,0.0,False
4141,meet,1,0,0.0,False
4142,disneyland,1,1,1.0,False
4143,leprechaun,1,0,0.0,False
4144,acb,1,0,1.0,False
4145,immobilizer,1,0,0.0,False
4146,advantage,1,0,0.0,False
4147,saunders,1,0,1.0,False
4148,prescription,1,1,0.0,False
4149,sukiekins,1,0,1.0,False
4150,billybilly,1,0,1.0,False
4151,bunnykins,1,0,1.0,False
4152,summertime,1,0,0.0,False
4153,drunk,1,1,0.0,False
4154,hydrant,1,1,0.0,False
4155,biscuity,1,0,0.0,False
4156,dovey,1,0,0.0,False
4157,ring+maker,1,0,0.0,False
4158,handstand,1,0,0.0,False
4159,carrier+bag,1,0,0.0,False
4160,violets,1,0,1.0,False
4161,winkie,1,0,1.0,False
4162,post+box,1,0,0.0,False
4163,nibblie,1,0,0.0,False
4164,splash+pool,1,0,1.0,False
4165,cartoon,1,1,0.0,False
4166,carry+cot,1,0,1.0,False
4167,table+cloth,1,0,0.0,False
4168,fun+fair,1,0,0.0,False
4169,mow,1,1,0.0,False
4170,scab,1,1,0.0,False
4171,toothache,1,0,0.0,False
4172,becky'd,1,0,1.0,False
4173,sunshining,1,0,0.0,False
4174,deck,1,1,0.0,False
4175,wigwam,1,1,0.0,False
4176,scratching,1,0,0.0,False
4177,rabbit+man,1,0,0.0,False
4178,horner,1,0,1.0,False
4179,photie,1,0,0.0,False
4180,doodle,1,1,0.0,False
4181,fiddling,1,0,0.0,False
4182,doll+house,1,0,0.0,False
4183,corns,1,0,1.0,False
4184,get,1,0,0.0,False
4185,bun+tin,1,0,0.0,False
4186,collapse,1,0,0.0,False
4187,disc,1,1,0.0,False
4188,cop+out,1,0,0.0,False
4189,bellys,1,0,1.0,False
4190,candle+stick,1,0,0.0,False
4191,gin,1,1,0.0,False
4192,sill,1,1,0.0,False
4193,product,1,1,0.0,False
4194,fennel,1,1,1.0,False
4195,leftover,1,0,0.0,False
4196,oompa,1,0,0.0,False
4197,let,1,0,0.0,False
4198,rubics+cube,1,0,0.0,False
4199,squonk,1,0,0.0,False
4200,hive,1,1,1.0,False
4201,moss,1,1,0.0,False
4202,flat,1,1,0.0,False
4203,hover+craft,1,0,0.0,False
4204,dam,1,1,0.0,False
4205,target,1,1,0.0,False
4206,anemone,1,1,0.0,False
4207,anemones,1,0,1.0,False
4208,hint,1,0,0.0,False
4209,raffle,1,0,0.0,False
4210,everywhere,1,0,0.0,False
4211,nicky,1,0,1.0,False
4212,sasha,1,0,1.0,False
4213,pollen,1,1,0.0,False
4214,stinger,1,1,0.0,False
4215,valve,1,1,0.0,False
4216,skirting,1,0,0.0,False
4217,vandal,1,1,0.0,False
4218,hangar,1,1,0.0,False
4219,elmo,1,0,1.0,False
4220,fatty,1,1,0.0,False
4221,fins,1,0,1.0,False
4222,polka,1,0,0.0,False
4223,oval,1,0,0.0,False
4224,timetable,1,0,0.0,False
4225,hesitation,1,0,0.0,False
4226,gale,1,1,0.0,False
4227,account,1,0,0.0,False
4228,murder,1,0,0.0,False
4229,dawn,1,0,0.0,False
4230,cornet,1,1,0.0,False
4231,of,1,0,0.0,False
4232,millie,1,0,1.0,False
4233,tossing,1,0,0.0,False
4234,over,1,0,0.0,False
4235,wander,1,0,0.0,False
4236,wimp,1,1,0.0,False
4237,jogging,1,0,0.0,False
4238,headband,1,1,0.0,False
4239,circulation,1,1,0.0,False
4240,benedict,1,1,1.0,False
4241,sheridan,1,1,1.0,False
4242,banner,1,1,0.0,False
4243,craft,1,1,0.0,False
4244,twelfth,1,0,0.0,False
4245,plea,1,0,0.0,False
4246,ta,1,1,1.0,False
4247,kayla,1,0,1.0,False
4248,vocabulary,1,1,0.0,False
4249,glut,1,0,0.0,False
4250,balob,1,0,1.0,False
4251,hobby,1,1,0.0,False
4252,norma,1,1,1.0,False
4253,gerard,1,0,1.0,False
4254,cheryl,1,0,1.0,False
4255,trim,1,1,0.0,False
4256,weenie,1,1,0.0,False
4257,tattoo,1,1,0.0,False
4258,marking,1,1,0.0,False
4259,legs,1,0,0.0,False
4260,material,1,1,0.0,False
4261,strike,1,0,0.0,False
4262,snob,1,1,0.0,False
4263,giggles,1,0,1.0,False
4264,audience,1,0,0.0,False
4265,nellie,1,0,1.0,False
4266,leggie,1,0,0.0,False
4267,pack+a+sack,1,0,0.0,False
4268,british,1,0,1.0,False
4269,oxfam,1,0,1.0,False
4270,stitch,1,1,0.0,False
4271,trifle,1,1,0.0,False
4272,sqounky,1,0,1.0,False
4273,sweatshirt,1,1,0.0,False
4274,boing^boing,1,0,1.0,False
4275,pap,1,1,0.0,False
4276,imps,1,0,1.0,False
4277,doggy'd,1,0,0.0,False
4278,property,1,1,0.0,False
4279,rotor,1,1,0.0,False
4280,lou,1,0,1.0,False
4281,wild,1,1,0.0,False
4282,peck,1,0,0.0,False
4283,pouring,1,0,0.0,False
4284,head+phone,1,0,0.0,False
4285,hay+fever,1,0,0.0,False
4286,postage,1,0,0.0,False
4287,dap,1,0,0.0,False
4288,whisper,1,0,0.0,False
4289,goslings,1,0,1.0,False
4290,anna'sbricks,1,0,1.0,False
4291,burton,1,1,0.0,False
4292,dodd,1,0,1.0,False
4293,which,1,0,0.0,False
4294,tuck,1,1,0.0,False
4295,mulligan,1,1,1.0,False
4296,signal+man,1,0,0.0,False
4297,cheep,1,0,0.0,False
4298,tut,1,0,0.0,False
4299,magenta,1,0,0.0,False
4300,ouchie,1,0,0.0,False
4301,calm,1,1,0.0,False
4302,spitting,1,0,0.0,False
4303,smacker,1,0,0.0,False
4304,clickety^clack,1,0,0.0,False
4305,crop,1,1,0.0,False
4306,salami,1,1,1.0,False
4307,cocoon,1,1,0.0,False
4308,sheepie,1,0,0.0,False
4309,object,1,1,0.0,False
4310,thomson,1,1,1.0,False
4311,underneath,1,0,0.0,False
4312,so+and+so,1,0,0.0,False
4313,swipe,1,0,0.0,False
4314,glugs,1,0,1.0,False
4315,kiddo,1,0,0.0,False
4316,cheeky+chop,1,0,0.0,False
4317,carol,1,0,1.0,False
4318,bertand,1,0,1.0,False
4319,deputation,1,0,0.0,False
4320,lambchop,1,1,0.0,False
4321,sweetpea,1,1,1.0,False
4322,daft,1,0,1.0,False
4323,armie,1,0,0.0,False
4324,monitor,1,1,0.0,False
4325,symba,1,0,1.0,False
4326,snakie,1,0,0.0,False
4327,annabel,1,0,1.0,False
4328,tunnung,1,0,0.0,False
4329,car+wash,1,0,0.0,False
4330,sweeper,1,1,0.0,False
4331,jingler,1,0,1.0,False
4332,harriet,1,0,1.0,False
4333,cannon,1,1,0.0,False
4334,flora,1,1,0.0,False
4335,cathy,1,0,1.0,False
4336,giddy+kipper,1,0,1.0,False
4337,missile,1,1,0.0,False
4338,munchkin,1,0,1.0,False
4339,fishes,1,1,1.0,False
4340,girls,1,0,0.0,False
4341,popos,1,0,1.0,False
4342,cat'd,1,0,0.0,False
4343,steps,1,1,1.0,False
4344,sneezing,1,1,0.0,False
4345,stickie,1,0,0.0,False
4346,ding+dong,1,0,0.0,False
4347,bossy,1,0,1.0,False
4348,doop,1,0,0.0,False
4349,whatsit,1,0,0.0,False
4350,pitstop,1,0,1.0,False
4351,play+bus,1,0,1.0,False
4352,fergie'd,1,0,1.0,False
4353,gregor,1,0,1.0,False
4354,churchill,1,1,1.0,False
4355,bity,1,0,0.0,False
4356,lightyear,1,0,1.0,False
4357,gong,1,1,0.0,False
4358,pixie,1,1,1.0,False
4359,repair+man,1,0,0.0,False
4360,cribbens,1,0,1.0,False
4361,minder,1,1,0.0,False
4362,servant,1,1,0.0,False
4363,fluster,1,0,0.0,False
4364,joel'll,1,0,1.0,False
4365,sticking,1,0,0.0,False
4366,leader,1,1,0.0,False
4367,pottyrotti,1,0,1.0,False
4368,encore,1,0,0.0,False
4369,independent,1,1,1.0,False
4370,dinner+time,1,0,0.0,False
4371,killer+whale,1,0,1.0,False
4372,twycross,1,0,0.0,False
4373,piccalilli,1,1,0.0,False
4374,dustbin+van,1,0,1.0,False
4375,ferrari,1,0,1.0,False
4376,whispering,1,0,0.0,False
4377,pingi,1,0,1.0,False
4378,tips,1,0,1.0,False
4379,elevense,1,0,0.0,False
4380,chitchating,1,0,0.0,False
4381,surplus,1,0,0.0,False
4382,peem,1,0,0.0,False
4383,bem,1,0,1.0,False
4384,buhp,1,0,0.0,False
4385,wut,1,0,1.0,False
4386,heem,1,0,1.0,False
4387,kryton,1,0,1.0,False
4388,slipped+disc,1,0,0.0,False
4389,sixty,1,0,1.0,False
4390,thirty,1,0,0.0,False
4391,forty,1,0,0.0,False
4392,fifty,1,0,0.0,False
4393,daylight,1,1,0.0,False
4394,pierre,1,1,1.0,False
4395,topsy,1,0,1.0,False
4396,harrison,1,1,1.0,False
4397,mccartney,1,1,1.0,False
4398,ninety,1,0,0.0,False
4399,pamela,1,0,1.0,False
4400,tool+boxe,1,0,0.0,False
4401,pedestrian,1,1,0.0,False
4402,grovel,1,0,0.0,False
4403,mammamia,1,0,1.0,False
4404,creeping,1,0,0.0,False
4405,blessing,1,0,0.0,False
4406,chuff,1,0,1.0,False
4407,runaway,1,1,0.0,False
4408,tattie,1,0,0.0,False
4409,creep,1,1,0.0,False
4410,blame,1,0,0.0,False
4411,boris,1,0,1.0,False
4412,dairy+lea,1,0,0.0,False
4413,batter,1,1,0.0,False
4414,fawn,1,1,1.0,False
4415,juan,1,0,1.0,False
4416,nombre,1,0,1.0,False
4417,askey,1,0,1.0,False
4418,bauble,1,1,0.0,False
4419,shortcake,1,1,0.0,False
4420,wafer+biscuit,1,0,0.0,False
4421,shrewsbury,1,0,0.0,False
4422,jam+tarts,1,0,1.0,False
4423,eastender,1,0,0.0,False
4424,sallys,1,0,1.0,False
4425,eastenders,1,0,1.0,False
4426,di,1,0,1.0,False
4427,set+square,1,0,0.0,False
4428,driller,1,0,0.0,False
4429,screen,1,1,0.0,False
4430,thinks,1,0,1.0,False
4431,shelley,1,1,1.0,False
4432,monkey+wrench,1,0,0.0,False
4433,chisel,1,1,0.0,False
4434,soak,1,1,0.0,False
4435,fag,1,1,0.0,False
4436,feedback,1,1,0.0,False
4437,antique,1,1,0.0,False
4438,uppity,1,0,0.0,False
4439,achoo,1,0,1.0,False
4440,greedy,1,0,1.0,False
4441,glory,1,0,0.0,False
4442,pontypandy,1,0,1.0,False
4443,wye,1,0,1.0,False
4444,loonie,1,0,0.0,False
4445,psst,1,0,1.0,False
4446,hiccups,1,0,0.0,False
4447,socket,1,1,0.0,False
4448,poke,1,1,0.0,False
4449,susan,1,0,1.0,False
4450,shut,1,0,0.0,False
4451,lois,1,0,1.0,False
4452,wanging,1,0,0.0,False
4453,rave,1,0,0.0,False
4454,substance,1,1,0.0,False
4455,leia,1,0,1.0,False
4456,shane,1,0,1.0,False
4457,wreck,1,1,0.0,False
4458,lunch+box,1,0,0.0,False
4459,wiggle+worm,1,0,0.0,False
4460,beadle,1,1,1.0,False
4461,patch+pocket,1,0,0.0,False
4462,confidence,1,0,0.0,False
4463,bently,1,0,1.0,False
4464,trainer+pant,1,0,0.0,False
4465,lining,1,1,0.0,False
4466,felix,1,0,1.0,False
4467,bottie,1,0,0.0,False
4468,attack,1,1,0.0,False
4469,harmony,1,0,0.0,False
4470,melody,1,0,0.0,False
4471,major,1,1,1.0,False
4472,bandit,1,1,0.0,False
4473,skegness,1,0,1.0,False
4474,sootie,1,0,1.0,False
4475,speed+way,1,0,0.0,False
4476,sasoon,1,0,1.0,False
4477,bald,1,0,1.0,False
4478,poos,1,0,1.0,False
4479,dasher,1,0,1.0,False
4480,prancer,1,1,0.0,False
4481,cupid,1,0,1.0,False
4482,blitzer,1,0,1.0,False
4483,hohoho,1,0,1.0,False
4484,clutter,1,0,0.0,False
4485,sitter,1,1,0.0,False
4486,moussaka,1,1,1.0,False
4487,raising,1,0,0.0,False
4488,groovie,1,0,1.0,False
4489,skin+head,1,0,0.0,False
4490,barber,1,1,0.0,False
4491,take,1,0,1.0,False
4492,italian,1,1,1.0,False
4493,fussy,1,0,1.0,False
4494,crackle,1,1,0.0,False
4495,tramp,1,1,0.0,False
4496,twig,1,1,0.0,False
4497,biggie,1,0,0.0,False
4498,highfield,1,0,0.0,False
4499,crescent,1,0,1.0,False
4500,national,1,1,1.0,False
4501,slippers,1,0,1.0,False
4502,discussion,1,0,0.0,False
4503,redish,1,0,0.0,False
4504,zzz,1,0,1.0,False
4505,tad,1,0,0.0,False
4506,wendolene,1,0,1.0,False
4507,fibber,1,1,0.0,False
4508,flopsie,1,0,1.0,False
4509,mopsie,1,0,1.0,False
4510,mcgregor'sgarden,1,0,1.0,False
4511,nec,1,0,0.0,False
4512,dill,1,1,1.0,False
4513,footwork,1,0,0.0,False
4514,long+jump,1,0,0.0,False
4515,americans,1,0,1.0,False
4516,democrat,1,1,0.0,False
4517,democrats,1,0,1.0,False
4518,klutz,1,1,0.0,False
4519,yoink,1,0,0.0,False
4520,plaque,1,1,0.0,False
4521,thingimijig,1,0,1.0,False
4522,jubilation,1,0,0.0,False
4523,aggravation,1,0,0.0,False
4524,whateveryournameis,1,0,1.0,False
4525,choir,1,1,0.0,False
4526,flask,1,1,0.0,False
4527,forbes,1,0,1.0,False
4528,woo,1,0,1.0,False
4529,sign+language,1,0,0.0,False
4530,smashing,1,0,0.0,False
4531,glug^glug,1,0,1.0,False
4532,obstruction,1,1,0.0,False
4533,springiness,1,0,0.0,False
4534,pterodactyl,1,1,0.0,False
4535,tyrannosaurus,1,1,0.0,False
4536,ring^ring,1,0,0.0,False
4537,giggs,1,0,1.0,False
4538,practise,1,0,0.0,False
4539,middlesborough,1,0,1.0,False
4540,pitch,1,1,0.0,False
4541,riding,1,0,0.0,False
4542,horse've,1,0,0.0,False
4543,fancy,1,0,0.0,False
4544,footstool,1,1,0.0,False
4545,dyononicus,1,0,1.0,False
4546,dymetronon,1,0,0.0,False
4547,recovery,1,1,0.0,False
4548,drabble,1,0,1.0,False
4549,hire,1,1,1.0,False
4550,brooch,1,1,0.0,False
4551,glib,1,0,1.0,False
4552,spop,1,0,0.0,False
4553,gruffs,1,0,1.0,False
4554,troll,1,1,0.0,False
4555,tutut,1,0,0.0,False
4556,sea+front,1,0,0.0,False
4557,toffee,1,1,0.0,False
4558,sassoon,1,0,1.0,False
4559,gallipoli,1,0,1.0,False
4560,abbey,1,1,0.0,False
4561,sharon'sboyfriend,1,0,1.0,False
4562,curve,1,1,0.0,False
4563,glint,1,0,0.0,False
4564,dokey,1,0,1.0,False
4565,wash+man,1,0,0.0,False
4566,whopper,1,0,0.0,False
4567,hammering,1,0,0.0,False
4568,games,1,0,1.0,False
4569,jerry,1,1,1.0,False
4570,coward,1,1,0.0,False
4571,gobbleygoop,1,0,1.0,False
4572,gobbledygoop,1,0,0.0,False
4573,wimbledon,1,1,1.0,False
4574,reject,1,0,0.0,False
4575,nobody'd,1,0,0.0,False
4576,eyeball,1,1,0.0,False
4577,oz,1,0,1.0,False
4578,spur,1,1,0.0,False
4579,chum,1,1,0.0,False
4580,sheriff,1,1,0.0,False
4581,cart+horse,1,0,0.0,False
4582,attach,1,0,1.0,False
4583,porker,1,1,0.0,False
4584,story+time,1,0,1.0,False
4585,max,1,1,0.0,False
4586,tragedy,1,0,0.0,False
4587,tatty,1,0,0.0,False
4588,shifter,1,1,1.0,False
4589,drive+in,1,0,0.0,False
4590,backlog,1,1,0.0,False
4591,truckie,1,0,0.0,False
4592,boogie,1,0,0.0,False
4593,sweden,1,1,1.0,False
4594,bins,1,0,1.0,False
4595,wheelie+wash,1,0,0.0,False
4596,deardearing,1,0,0.0,False
4597,damon,1,1,1.0,False
4598,cantona,1,0,1.0,False
4599,eric,1,0,1.0,False
4600,duchess,1,1,0.0,False
4601,venables,1,0,1.0,False
4602,grubby,1,1,1.0,False
4603,people've,1,0,0.0,False
4604,sea+lion,1,0,0.0,False
4605,bakewells,1,0,1.0,False
4606,tea+cosey,1,0,0.0,False
4607,frustration,1,0,0.0,False
4608,gabby,1,0,1.0,False
4609,scribbling,1,0,0.0,False
4610,adams+apple,1,0,0.0,False
4611,jumpupintheair,1,0,1.0,False
4612,busy,1,0,1.0,False
4613,tellytubbie,1,0,0.0,False
4614,cannibalism,1,0,0.0,False
4615,rice+crispie,1,0,0.0,False
4616,lamp+shade,1,0,0.0,False
4617,crab+stick,1,0,0.0,False
4618,quality,1,0,0.0,False
4619,fibbing,1,0,0.0,False
4620,lottery,1,0,0.0,False
4621,piercing,1,0,0.0,False
4622,supporter,1,1,0.0,False
4623,dodododo,1,0,0.0,False
4624,tututu,1,0,1.0,False
4625,them,1,0,0.0,False
4626,nit,1,1,0.0,False
4627,simba,1,0,1.0,False
4628,pingba,1,0,0.0,False
4629,pungba,1,0,0.0,False
4630,walkie,1,0,0.0,False
4631,invader,1,1,0.0,False
4632,impersonation,1,0,0.0,False
4633,crowley,1,0,1.0,False
4634,superspec,1,0,0.0,False
4635,noel,1,0,1.0,False
4636,edmonds,1,0,1.0,False
4637,blobby,1,0,1.0,False
4638,pringles,1,0,1.0,False
4639,gnasher,1,0,1.0,False
4640,kiwi,1,1,1.0,False
4641,bakers,1,0,0.0,False
4642,short+bread,1,0,0.0,False
4643,madman,1,1,0.0,False
4644,hiyaed,1,0,1.0,False
4645,brand,1,1,0.0,False
4646,rustle,1,0,0.0,False
4647,galore,1,0,0.0,False
4648,hullaballoo,1,0,0.0,False
4649,shriek,1,0,1.0,False
4650,woodwork,1,1,0.0,False
4651,road+set,1,0,0.0,False
4652,undressing,1,0,0.0,False
4653,living,1,0,0.0,False
4654,play+house,1,0,0.0,False
4655,impossibility,1,0,0.0,False
4656,bolton,1,0,1.0,False
4657,jeanine,1,0,1.0,False
4658,build,1,1,0.0,False
4659,sabotage,1,0,0.0,False
4660,tendency,1,1,0.0,False
4661,jeneane,1,0,1.0,False
4662,frais,1,0,0.0,False
4663,individual,1,1,0.0,False
4664,walking,1,0,0.0,False
4665,whining,1,0,0.0,False
4666,prime,1,0,0.0,False
4667,typewriter,1,1,0.0,False
4668,rooftop,1,1,0.0,False
4669,skipping,1,0,0.0,False
4670,shamrock,1,1,0.0,False
4671,leak,1,1,0.0,False
4672,mauve,1,0,0.0,False
4673,click^clock,1,0,0.0,False
4674,dunno,1,0,1.0,False
4675,punk,1,1,0.0,False
4676,clump,1,0,0.0,False
4677,crepe,1,1,0.0,False
4678,enterprise,1,0,0.0,False
4679,messiness,1,0,0.0,False
4680,thief,1,1,0.0,False
4681,calvin,1,1,1.0,False
4682,hobbes,1,1,1.0,False
4683,springtime,1,0,0.0,False
4684,guards+man,1,0,0.0,False
4685,palace,1,1,0.0,False
4686,perfectionist,1,1,0.0,False
4687,hickory,1,1,0.0,False
4688,fiddler,1,1,0.0,False
4689,broth,1,1,0.0,False
4690,mick,1,1,1.0,False
4691,india,1,1,1.0,False
4692,thicko,1,0,0.0,False
4693,store+keeper,1,0,0.0,False
4694,ware,1,1,0.0,False
4695,nananananana,1,0,1.0,False
4696,groaning,1,0,0.0,False
4697,dees,1,0,1.0,False
4698,holding,1,0,0.0,False
4699,muggins,1,1,1.0,False
4700,flesh,1,1,0.0,False
4701,cycling,1,0,0.0,False
4702,tuffet,1,1,0.0,False
4703,whey,1,1,0.0,False
4704,forceps,1,1,0.0,False
4705,vitamin,1,1,0.0,False
4706,video+shop,1,0,0.0,False
4707,lucifer,1,1,1.0,False
4708,passageway,1,1,0.0,False
4709,brad,1,1,0.0,False
4710,beads,1,0,0.0,False
4711,naughtiness,1,0,0.0,False
4712,tier,1,1,0.0,False
4713,trampolining,1,0,0.0,False
4714,bolt+hole,1,0,0.0,False
4715,commando,1,1,0.0,False
4716,riser,1,1,0.0,False
4717,tottie,1,0,0.0,False
4718,staggery,1,0,0.0,False
4719,loving,1,0,0.0,False
4720,wicked,1,0,0.0,False
4721,gum,1,1,0.0,False
4722,suite,1,1,0.0,False
4723,portrait,1,1,0.0,False
4724,tiredness,1,0,0.0,False
4725,treatment,1,0,0.0,False
4726,cousins,1,0,1.0,False
4727,bleat,1,0,0.0,False
4728,disturbance,1,0,0.0,False
4729,twirly+whirlys,1,0,1.0,False
4730,law,1,0,0.0,False
4731,storyteller,1,1,0.0,False
4732,turnip,1,1,0.0,False
4733,crumpet,1,1,0.0,False
4734,flight,1,1,0.0,False
4735,hurdle,1,1,0.0,False
4736,lung,1,1,0.0,False
4737,swamp,1,1,0.0,False
4738,structure,1,1,0.0,False
4739,hens,1,0,1.0,False
4740,means,1,1,0.0,False
4741,brook,1,1,1.0,False
4742,suffocation,1,0,0.0,False
4743,stay,1,1,0.0,False
4744,prick,1,1,0.0,False
4745,was,1,0,1.0,False
4746,witche,1,0,0.0,False
4747,lamplady,1,0,1.0,False
4748,booze,1,1,0.0,False
4749,les,1,0,1.0,False
4750,evelyn,1,0,1.0,False
4751,purchase,1,1,0.0,False
4752,holland,1,1,1.0,False
4753,link,1,1,0.0,False
4754,alternative,1,0,0.0,False
4755,sidewards,1,0,1.0,False
4756,mummie'd,1,0,1.0,False
4757,mater,1,1,0.0,False
4758,striptease,1,1,0.0,False
4759,container,1,1,0.0,False
4760,man+keeper,1,0,0.0,False
4761,whoo,1,0,0.0,False
4762,scamp,1,1,1.0,False
4763,is,1,0,1.0,False
4764,doctoring,1,0,0.0,False
4765,herring,1,1,0.0,False
4766,cleverclog,1,0,0.0,False
4767,tidier+upper,1,0,0.0,False
4768,assistant,1,1,0.0,False
4769,capsize,1,0,0.0,False
4770,snore,1,1,0.0,False
4771,chalice,1,1,0.0,False
4772,mayor,1,1,0.0,False
4773,littler,1,0,1.0,False
4774,waist,1,1,0.0,False
4775,brute,1,1,0.0,False
4776,grownup,1,1,0.0,False
4777,teamwork,1,0,0.0,False
4778,dust+cart,1,0,0.0,False
4779,bournemouth,1,0,1.0,False
4780,greenie,1,0,1.0,False
4781,want,1,1,0.0,False
4782,gear+box,1,0,0.0,False
4783,contrary,1,0,1.0,False
4784,mounting,1,1,0.0,False
4785,fender'd,1,0,0.0,False
4786,cow'd,1,0,0.0,False
4787,main,1,1,0.0,False
4788,alf,1,0,0.0,False
4789,oxygen,1,1,0.0,False
4790,deliveryman,1,1,1.0,False
4791,remover,1,1,0.0,False
4792,postmaster,1,1,0.0,False
4793,strait,1,1,0.0,False
4794,superstore,1,0,0.0,False
4795,desert,1,1,0.0,False
4796,provision,1,0,0.0,False
4797,merchant,1,1,0.0,False
4798,rookie,1,1,0.0,False
4799,pesticide,1,1,0.0,False
4800,expedition,1,0,0.0,False
4801,greece,1,1,1.0,False
4802,figment,1,0,0.0,False
4803,staff,1,1,0.0,False
4804,chinnie,1,0,0.0,False
4805,superman,1,1,0.0,False
4806,fox'll,1,0,1.0,False
4807,mousie'd,1,0,0.0,False
4808,clop,1,0,0.0,False
4809,cooperation,1,0,0.0,False
4810,meg'd,1,0,1.0,False
4811,jessie,1,0,1.0,False
4812,fastening,1,1,0.0,False
4813,christine,1,0,1.0,False
4814,et,1,0,0.0,False
4815,tweettweet,1,0,1.0,False
4816,loosey,1,0,1.0,False
4817,marjorie,1,0,1.0,False
4818,tree+house,1,0,0.0,False
4819,so+and+sos,1,0,1.0,False
4820,bong,1,0,0.0,False
4821,cross+bone,1,0,0.0,False
